CASENUM,PERNO,VEHNO,AGE_H,SEX_H,SEAT_H,PERALC_H,WEIGHT,PER_TYPE,SEAT_POS,EJECT,SEX,HOSPITAL,PER_ALCH,LOCATN,REST_SYS,PER_DRUG,IMPAIRMT,ACTION,SAF_EQMT,AIRBAG,REGION,AGE,PJ,PSU,STR_VEH,EJECT_I
129925812,1,1,81,1,11,1,67.774,1,11,0,1,1,1,0,0,1,0,0,0,9,1,81,2,1,0,0
129925812,1,2,23,1,11,1,67.774,1,11,0,1,0,1,0,1,1,0,0,0,9,1,23,2,1,0,0
129925812,2,2,19,1,13,0,67.774,2,13,0,1,0,0,0,1,0,0,0,0,9,1,19,2,1,0,0
129925812,1,3,28,2,11,1,67.774,1,11,0,2,0,1,0,1,1,0,0,0,0,1,28,2,1,0,0
129925851,1,1,36,1,11,1,67.774,1,11,0,1,0,1,0,1,1,0,0,0,9,1,36,1,1,0,0
129925951,1,1,73,1,11,1,67.774,1,11,0,1,0,1,0,1,1,0,0,0,9,1,73,1,1,0,0
129925951,2,1,72,2,13,0,67.774,2,13,0,2,0,0,0,1,0,0,0,0,9,1,72,1,1,0,0
129925951,1,2,32,1,11,1,67.774,1,11,0,1,0,1,0,1,1,0,0,0,9,1,32,1,1,0,0
129925951,1,3,59,2,11,1,67.774,1,11,0,2,0,1,0,1,1,0,0,0,9,1,59,1,1,0,0
129926004,1,1,58,2,11,1,67.774,1,11,0,2,0,1,0,1,1,0,0,0,9,1,58,2,1,0,0
129926004,1,2,22,2,11,1,67.774,1,11,0,2,1,1,0,1,1,0,0,0,1,1,22,2,1,0,0
129926006,1,1,34,1,11,1,33.887,1,11,0,1,1,1,0,1,1,0,0,0,0,1,34,2,1,0,0
129926006,1,2,74,2,11,1,33.887,1,11,0,2,1,1,0,1,1,0,0,0,9,1,74,2,1,0,0
129926023,1,1,54,1,11,1,271.095,1,11,0,9,0,1,0,9,1,99,0,0,9,1,999,8,1,0,0
129926048,1,1,22,1,11,1,67.774,1,11,0,1,0,1,0,1,1,0,0,0,9,1,22,1,1,0,0
129926048,1,2,56,2,11,1,67.774,1,11,0,2,0,1,0,1,1,0,0,0,9,1,56,1,1,0,0
129926082,1,1,25,1,11,2,67.774,1,11,0,1,1,2,0,0,1,98,0,0,9,1,25,7,1,0,0
129926082,2,1,16,2,12,0,67.774,2,12,0,2,0,0,0,0,0,0,0,0,0,1,16,7,1,0,0
129926082,3,1,20,1,13,0,67.774,2,13,0,1,1,0,0,0,0,0,0,0,9,1,20,7,1,0,0
129926124,1,1,22,1,11,1,67.774,1,11,0,1,0,1,0,1,1,0,0,0,9,1,22,4,1,0,0
129926124,1,2,74,2,11,1,67.774,1,11,0,2,0,1,0,1,1,0,0,0,9,1,74,4,1,0,0
129926124,2,2,75,2,13,0,67.774,2,13,0,2,0,0,0,1,0,0,0,0,9,1,75,4,1,0,0
129926124,1,3,18,2,11,1,67.774,1,11,0,2,0,1,0,1,1,0,0,0,9,1,18,4,1,0,0
129926209,1,1,24,1,11,1,271.095,1,11,0,1,0,1,0,1,1,0,0,0,9,1,24,2,1,0,0
129926209,2,1,20,2,13,0,271.095,2,13,0,2,0,0,0,1,0,0,0,0,9,1,20,2,1,0,0
129926209,3,1,1,1,21,0,271.095,2,21,0,1,0,0,0,6,0,0,0,0,0,1,1,2,1,0,0
129926209,1,2,46,1,11,1,271.095,1,11,0,1,0,1,0,1,1,0,0,0,9,1,46,2,1,0,0
129926209,2,2,10,2,13,0,271.095,2,13,0,2,0,0,0,1,0,0,0,0,9,1,10,2,1,0,0
129926213,1,1,18,2,11,1,67.774,1,11,0,2,0,1,0,1,1,0,0,0,9,1,18,2,1,0,0
129926216,1,1,38,2,11,1,67.774,1,11,0,2,0,1,0,1,1,0,0,0,9,1,38,2,1,0,0
129926216,2,1,17,2,13,0,67.774,2,13,0,2,0,0,0,1,0,0,0,0,9,1,17,2,1,0,0
129926216,1,2,37,2,11,1,67.774,1,11,0,2,0,1,0,1,1,0,0,0,9,1,37,2,1,0,0
129926216,1,3,18,1,11,1,67.774,1,11,0,1,0,1,0,1,1,0,0,0,9,1,18,2,1,0,0
129926220,1,1,55,1,11,1,67.774,1,11,0,1,0,1,0,1,1,0,0,0,9,1,55,2,1,0,0
129926220,1,2,49,1,11,1,67.774,1,11,0,1,0,1,0,1,1,0,0,0,9,1,49,2,1,0,0
129926327,1,1,47,1,11,1,67.774,1,11,0,1,0,1,0,1,1,0,0,0,9,1,47,4,1,0,0
129926384,1,1,77,1,11,1,271.095,1,11,0,1,0,1,0,3,1,0,0,0,9,1,77,8,1,0,0
129926384,1,2,38,2,11,1,271.095,1,11,0,2,0,1,0,3,1,0,0,0,9,1,38,8,1,0,0
129926420,1,1,54,1,11,1,271.095,1,11,0,9,0,1,0,9,1,99,0,0,9,1,999,1,1,0,0
129926484,1,1,30,2,11,1,271.095,1,11,0,2,0,1,0,1,1,0,0,0,9,1,30,4,1,0,0
129926484,2,1,45,2,21,0,271.095,2,21,0,2,0,0,0,1,0,0,0,0,0,1,999,4,1,0,0
129926484,1,2,67,1,11,1,271.095,1,11,0,1,0,1,0,1,1,0,0,0,9,1,67,4,1,0,0
129926484,2,2,9,1,13,0,271.095,2,13,0,1,1,0,0,1,0,0,0,0,9,1,999,4,1,0,0
129926582,1,1,26,1,11,1,67.774,1,11,0,1,0,1,0,1,1,0,0,0,1,1,26,2,1,0,0
129926582,1,2,60,1,11,1,67.774,1,11,0,1,0,1,0,1,1,0,0,0,9,1,60,2,1,0,0
129926587,1,1,57,1,11,1,67.774,1,11,0,1,1,1,0,1,1,2,0,0,9,1,57,2,1,0,0
129926587,1,2,45,1,11,1,67.774,1,11,0,1,0,1,0,1,1,0,0,0,9,1,45,2,1,0,0
129926623,1,1,33,1,11,2,67.774,1,11,0,1,0,2,0,1,1,98,0,0,9,1,33,8,1,0,0
129926635,1,1,46,2,11,1,67.774,1,11,0,2,0,1,0,1,1,0,0,0,9,1,46,8,1,0,0
129926635,1,2,29,1,11,1,67.774,1,11,0,1,0,1,0,1,1,0,0,0,9,1,29,8,1,0,0
129926635,2,2,25,2,13,0,67.774,2,13,0,2,0,0,0,1,0,0,0,0,9,1,25,8,1,0,0
129926635,3,2,6,2,23,0,67.774,2,23,0,2,0,0,0,2,0,0,0,0,0,1,6,8,1,0,0
129926635,4,2,2,1,21,0,67.774,9,21,0,1,0,0,0,6,0,0,0,0,0,1,2,8,1,0,0
129926646,1,1,28,1,11,1,67.774,1,11,0,1,0,1,0,1,1,0,0,0,9,1,28,1,1,0,0
129926646,1,2,30,1,11,1,67.774,1,11,0,1,0,1,0,1,1,0,0,0,9,1,30,1,1,0,0
129926655,1,1,43,1,11,1,33.887,1,11,0,1,0,1,0,1,1,0,0,0,0,1,43,1,1,0,0
129926655,2,1,42,1,13,0,33.887,2,13,0,1,0,0,0,1,0,0,0,0,0,1,42,1,1,0,0
129926655,1,2,42,1,11,1,33.887,1,11,0,1,0,1,0,1,1,0,0,0,9,1,42,1,1,0,0
129926655,1,3,19,2,11,1,33.887,1,11,0,2,0,1,0,1,1,0,0,0,9,1,19,1,1,0,0
129926655,1,4,41,2,11,1,33.887,1,11,0,2,0,1,0,1,1,0,0,0,9,1,41,1,1,0,0
129926667,1,1,37,2,11,1,67.774,1,11,0,2,1,1,0,1,1,0,0,0,9,1,37,1,1,0,0
129926667,2,1,27,1,13,0,67.774,2,13,0,1,1,0,0,1,0,0,0,0,9,1,999,1,1,0,0
129926667,1,2,67,2,11,1,67.774,1,11,0,2,0,1,0,1,1,0,0,0,9,1,67,1,1,0,0
129926733,1,1,48,2,11,1,33.887,1,11,0,2,0,1,0,2,1,0,0,0,0,1,48,4,1,0,0
129926733,2,1,4,1,51,0,33.887,2,51,0,1,1,0,0,2,0,0,0,0,0,1,4,4,1,0,0
129926733,3,1,5,2,51,0,33.887,2,51,0,2,1,0,0,0,0,0,0,0,0,1,5,4,1,0,0
129926733,4,1,5,2,51,0,33.887,2,51,0,2,1,0,0,0,0,0,0,0,0,1,5,4,1,0,0
129926733,5,1,5,1,51,0,33.887,2,51,0,1,0,0,0,9,0,0,0,0,0,1,5,4,1,0,0
129926733,6,1,5,2,51,0,33.887,2,51,0,2,0,0,0,9,0,0,0,0,0,1,5,4,1,0,0
129926733,7,1,5,2,51,0,33.887,2,51,0,2,0,0,0,9,0,0,0,0,0,1,5,4,1,0,0
129926733,1,2,39,1,11,1,33.887,1,11,0,1,0,1,0,2,1,0,0,0,0,1,39,4,1,0,0
129926805,1,1,52,1,11,1,33.887,1,11,0,1,1,1,0,2,1,1,0,0,0,1,52,2,1,0,0
129926810,1,1,20,2,11,1,271.095,1,11,0,2,0,1,0,1,1,0,0,0,9,1,20,2,1,0,0
129926810,1,2,60,1,11,1,271.095,1,11,0,1,0,1,0,1,1,0,0,0,9,1,60,2,1,0,0
129926882,1,1,41,1,11,1,33.887,1,11,0,1,0,1,0,1,1,0,0,0,0,1,41,12,1,0,0
129926882,1,2,48,1,11,1,33.887,1,11,0,1,0,1,0,1,1,0,0,0,9,1,48,12,1,0,0
129926904,1,1,85,2,11,1,67.774,1,11,0,2,0,1,0,1,1,0,0,0,9,1,85,7,1,0,0
129926904,1,2,54,1,11,1,67.774,1,11,0,1,0,1,0,1,1,0,0,0,9,1,54,7,1,0,0
129926985,1,1,17,1,11,1,67.774,1,11,0,1,1,1,0,1,1,2,0,0,1,1,17,2,1,0,0
129926985,2,1,20,1,13,0,67.774,2,13,0,1,0,0,0,1,0,0,0,0,1,1,20,2,1,0,0
129926985,3,1,19,2,23,0,67.774,2,23,0,2,1,0,0,0,0,0,0,0,0,1,19,2,1,0,0
129927048,1,1,24,2,11,1,67.774,1,11,0,2,0,1,0,1,1,0,0,0,9,1,24,1,1,0,0
129927048,1,2,31,1,11,1,67.774,1,11,0,1,0,1,0,1,1,0,0,0,0,1,31,1,1,0,0
129927142,1,1,38,1,11,1,67.774,1,11,0,1,0,1,0,1,1,0,0,0,9,1,38,4,1,0,0
129927142,1,2,40,2,11,1,67.774,1,11,0,2,0,1,0,1,1,0,0,0,9,1,40,4,1,0,0
129927158,1,1,35,1,11,1,67.774,1,11,0,1,0,1,0,3,1,0,0,0,9,1,35,4,1,0,0
129927158,1,2,57,1,11,1,67.774,1,11,0,1,0,1,0,3,1,0,0,0,9,1,57,4,1,0,0
129927158,2,2,39,2,13,0,67.774,2,13,0,2,0,0,0,3,0,0,0,0,9,1,39,4,1,0,0
129927246,1,1,55,1,11,1,67.774,1,11,0,1,0,1,0,1,1,0,0,0,9,1,55,2,1,0,0
129927246,1,2,44,1,11,2,67.774,1,11,0,1,0,2,0,1,1,98,0,0,9,1,44,2,1,0,0
129927249,1,1,18,2,11,1,67.774,1,11,0,2,0,1,0,1,1,0,0,0,1,1,18,2,1,0,0
129927249,2,1,21,1,13,0,67.774,2,13,0,1,0,0,0,1,0,0,0,0,1,1,21,2,1,0,0
129927255,1,1,21,1,11,1,67.774,1,11,0,1,0,1,0,1,1,0,0,0,9,1,21,2,1,0,0
129927255,1,2,34,1,11,1,67.774,1,11,0,1,0,1,0,1,1,0,0,0,9,1,34,2,1,0,0
129927255,1,3,50,2,11,1,67.774,1,11,0,2,0,1,0,1,1,0,0,0,9,1,50,2,1,0,0
129927287,1,0,55,1,0,1,33.887,5,0,8,1,0,1,12,0,1,0,22,1,8,1,55,8,1,1,8
129927287,1,1,54,1,11,1,33.887,1,11,0,1,0,1,0,1,1,0,0,0,9,1,54,8,1,0,0
129927364,1,1,33,2,11,1,271.095,1,11,0,2,0,1,0,1,1,0,0,0,9,1,33,7,1,0,0
129927476,1,1,17,2,11,1,67.774,1,11,0,2,0,1,0,1,1,0,0,0,9,1,17,2,1,0,0
129927476,1,2,31,1,11,1,67.774,1,11,0,1,0,1,0,1,1,0,0,0,9,1,31,2,1,0,0
129927543,1,1,21,1,11,1,67.774,1,11,0,1,0,1,0,1,1,0,0,0,9,1,21,1,1,0,0
129927543,1,2,75,2,11,1,67.774,1,11,0,2,0,1,0,1,1,0,0,0,9,1,75,1,1,0,0
129927543,2,2,67,1,13,0,67.774,2,13,0,1,0,0,0,1,0,0,0,0,9,1,67,1,1,0,0
129927579,1,1,75,2,11,1,271.095,1,11,0,2,0,1,0,1,1,0,0,0,9,1,75,4,1,0,0
129927649,1,1,57,2,11,1,67.774,1,11,0,2,0,1,0,1,1,0,0,0,9,1,57,12,1,0,0
129927649,1,2,66,2,11,1,67.774,1,11,0,2,0,1,0,1,1,0,0,0,1,1,66,12,1,0,0
129927778,1,1,35,1,11,1,67.774,1,11,0,1,0,1,0,9,1,0,0,0,9,1,35,4,1,0,0
129927789,1,1,49,2,11,1,271.095,1,11,0,2,0,1,0,1,1,0,0,0,9,1,49,1,1,0,0
129927789,2,1,49,2,13,0,271.095,2,13,0,2,0,0,0,1,0,0,0,0,9,1,49,1,1,0,0
129927789,1,2,54,1,11,1,271.095,1,11,0,1,0,1,0,1,1,0,0,0,9,1,54,1,1,0,0
129927789,2,2,54,2,11,0,271.095,2,99,0,2,0,0,0,1,0,0,0,0,9,1,54,1,1,0,0
129927789,1,3,59,1,11,1,271.095,1,11,0,9,0,9,0,9,9,99,0,0,9,1,999,1,1,0,0
129927808,1,1,26,1,11,1,67.774,1,11,0,1,1,1,0,1,1,2,0,0,9,1,26,1,1,0,0
129927808,2,1,32,1,13,0,67.774,2,13,0,1,0,0,0,1,0,0,0,0,9,1,32,1,1,0,0
129927808,3,1,21,2,23,0,67.774,2,23,0,2,1,0,0,1,0,0,0,0,0,1,21,1,1,0,0
129927808,4,1,31,1,21,0,67.774,2,21,0,1,1,0,0,1,0,0,0,0,0,1,31,1,1,0,0
129927819,1,1,17,2,11,1,271.095,1,11,0,2,0,1,0,1,1,0,0,0,9,1,17,8,1,0,0
129927819,2,1,8,2,13,0,271.095,2,13,0,2,0,0,0,1,0,0,0,0,9,1,8,8,1,0,0
129927819,1,2,51,2,11,1,271.095,1,11,0,2,0,1,0,1,1,0,0,0,9,1,51,8,1,0,0
129927819,2,2,51,1,13,0,271.095,2,13,0,1,0,0,0,1,0,0,0,0,9,1,51,8,1,0,0
129927883,1,1,79,1,11,1,67.774,1,11,0,1,0,1,0,1,1,0,0,0,9,1,79,7,1,0,0
129927885,1,1,44,1,11,2,271.095,1,11,0,1,0,2,0,1,1,0,0,0,9,1,44,7,1,0,0
129927947,1,1,81,2,11,1,67.774,1,11,0,2,0,1,0,1,1,0,0,0,9,1,81,1,1,0,0
129927951,1,1,27,1,11,1,67.774,1,11,0,1,0,1,0,1,1,0,0,0,9,1,27,1,1,0,0
129927951,1,2,18,2,11,1,67.774,1,11,0,2,0,1,0,1,1,0,0,0,9,1,18,1,1,0,0
129927978,1,1,64,2,11,1,67.774,1,11,0,2,0,1,0,1,1,0,0,0,9,1,64,1,1,0,0
129927982,1,1,17,2,11,1,271.095,1,11,0,2,0,1,0,1,1,0,0,0,9,1,17,1,1,0,0
129928004,1,1,18,2,11,1,67.774,1,11,0,2,1,1,0,1,1,0,0,0,9,1,18,2,1,0,0
129928004,2,1,19,2,13,0,67.774,2,13,0,2,1,0,0,1,0,0,0,0,9,1,19,2,1,0,0
129928004,1,2,58,1,11,1,67.774,1,11,0,1,1,1,0,1,1,0,0,0,9,1,58,2,1,0,0
129928132,1,1,81,1,11,1,67.774,1,11,0,1,0,1,0,1,1,2,0,0,9,1,81,6,1,0,0
129928204,1,1,41,1,11,1,67.774,1,11,0,1,0,1,0,1,1,0,0,0,9,1,41,1,1,0,0
129928204,2,1,39,2,13,0,67.774,2,13,0,2,0,0,0,1,0,0,0,0,9,1,39,1,1,0,0
129928204,3,1,3,2,23,0,67.774,2,23,0,2,0,0,0,6,0,0,0,0,0,1,3,1,1,0,0
129928204,1,2,27,2,11,1,67.774,1,11,0,2,0,1,0,1,1,0,0,0,9,1,27,1,1,0,0
129928204,2,2,50,2,13,0,67.774,2,13,0,2,0,0,0,1,0,0,0,0,9,1,50,1,1,0,0
130019596,1,1,34,2,11,1,84.57,1,11,0,2,1,1,0,0,1,0,0,0,2,1,34,1,7,0,0
130019596,2,1,12,1,13,0,84.57,2,13,0,1,0,0,0,0,0,0,0,0,2,1,12,1,7,0,0
130019596,3,1,2,2,22,0,84.57,2,22,0,2,0,0,0,6,0,0,0,0,0,1,2,1,7,0,0
130019596,1,2,44,2,11,1,84.57,1,11,0,2,0,1,0,0,1,0,0,0,2,1,44,1,7,0,0
130019607,1,1,36,2,11,2,84.57,1,11,0,2,0,2,0,0,1,98,0,0,0,1,36,1,7,0,0
130019607,2,1,1,2,13,0,84.57,2,13,0,2,1,0,0,0,0,0,0,0,0,1,1,1,7,0,0
130019642,1,1,37,1,11,2,84.57,1,11,0,1,1,2,0,9,8,98,0,0,9,1,37,1,7,0,0
130019642,1,2,61,1,11,1,84.57,1,11,0,1,1,1,0,9,1,0,0,0,9,1,61,1,7,0,0
130019642,2,2,27,1,11,0,84.57,2,99,0,9,1,0,0,9,0,0,0,0,9,1,999,1,7,0,0
130019691,1,1,52,1,11,1,9.397,1,11,0,1,0,1,0,1,1,0,0,0,0,1,52,2,7,0,0
130019691,1,2,52,1,11,1,9.397,1,11,0,1,0,1,0,1,1,0,0,0,0,1,52,2,7,0,0
130019809,1,1,18,1,11,1,84.57,1,11,0,1,0,1,0,1,1,0,0,0,9,1,18,3,7,0,0
130019809,2,1,17,1,13,0,84.57,2,13,0,1,0,0,0,1,0,0,0,0,9,1,17,3,7,0,0
130019809,3,1,18,1,21,0,84.57,2,21,0,1,0,0,0,1,0,0,0,0,0,1,18,3,7,0,0
130019809,4,1,17,1,23,0,84.57,2,23,0,1,0,0,0,1,0,0,0,0,0,1,17,3,7,0,0
130019809,1,2,17,1,11,1,84.57,1,11,0,1,0,1,0,1,1,0,0,0,2,1,17,3,7,0,0
130019809,2,2,18,1,13,0,84.57,2,13,0,1,0,0,0,1,0,0,0,0,2,1,18,3,7,0,0
130019827,1,1,17,1,11,1,28.19,1,11,0,1,0,9,0,9,9,99,0,0,9,1,999,3,7,0,0
130019827,1,2,27,1,11,1,28.19,1,11,0,1,1,1,0,1,1,0,0,0,0,1,27,3,7,0,0
130019887,1,0,49,2,0,1,19.319,5,0,8,2,1,8,1,0,8,99,0,1,8,1,49,5,7,1,8
130019887,1,1,41,2,11,1,19.319,1,11,0,2,0,8,0,1,8,0,0,0,2,1,41,5,7,0,0
130019889,1,1,19,1,11,1,77.274,1,11,0,1,0,1,0,2,1,0,0,0,0,1,19,5,7,0,0
130019889,1,2,20,1,11,1,77.274,1,11,0,1,0,1,0,1,1,0,0,0,0,1,20,5,7,0,0
130019890,1,0,17,1,0,1,19.319,5,0,8,1,1,9,2,0,9,99,98,1,8,1,17,5,7,1,8
130019890,1,1,33,1,11,1,19.319,1,11,0,1,0,1,0,0,1,0,0,0,2,1,33,5,7,0,0
130019896,1,1,17,1,11,1,77.274,1,11,0,1,0,1,0,1,1,0,0,0,9,1,17,5,7,0,0
130019896,1,2,58,2,11,1,77.274,1,11,0,2,0,1,0,1,1,0,0,0,9,1,58,5,7,0,0
130019896,2,2,6,1,21,0,77.274,2,21,0,1,0,0,0,1,0,0,0,0,0,1,6,5,7,0,0
130019906,1,0,33,1,0,0,77.274,3,0,8,1,0,0,98,0,0,0,0,0,8,1,33,5,7,1,8
130019906,1,1,48,1,11,1,77.274,1,11,0,1,0,1,0,1,1,0,0,0,2,1,48,5,7,0,0
130019920,1,1,40,2,11,1,77.274,1,11,0,2,1,1,0,9,2,98,0,0,9,1,40,5,7,0,0
130019923,1,0,33,1,0,0,19.319,3,0,8,1,0,0,98,0,0,0,0,0,8,1,33,5,7,1,8
130019923,1,1,41,1,11,1,19.319,1,11,0,1,0,1,0,1,1,0,0,0,2,1,41,5,7,0,0
130019933,1,1,26,1,11,1,77.274,1,11,0,1,0,1,0,9,1,0,0,0,2,1,26,5,7,0,0
130019950,1,1,19,1,11,1,69.148,1,11,0,1,0,1,0,1,1,0,0,0,0,1,19,8,7,0,0
130019950,2,1,17,1,13,0,69.148,2,13,0,1,0,0,0,1,0,0,0,0,0,1,17,8,7,0,0
130019962,1,1,38,2,11,1,69.148,1,11,0,2,0,1,0,1,1,0,0,0,0,1,38,8,7,0,0
130019962,2,1,15,1,21,0,69.148,2,21,0,1,0,0,0,2,0,0,0,0,0,1,15,8,7,0,0
130019962,3,1,13,1,13,0,69.148,2,13,0,1,0,0,0,1,0,0,0,0,0,1,13,8,7,0,0
130019962,4,1,4,1,23,0,69.148,2,23,0,1,0,0,0,0,0,0,0,0,0,1,4,8,7,0,0
130019962,1,2,31,2,11,1,69.148,1,11,0,2,1,1,0,0,1,0,0,0,1,1,31,8,7,0,0
130019962,1,3,38,2,11,1,69.148,1,11,0,2,0,1,0,1,1,0,0,0,0,1,38,8,7,0,0
130019974,1,1,60,1,11,1,69.148,1,11,0,1,0,1,0,0,1,0,0,0,0,1,60,8,7,0,0
130019974,1,2,21,1,11,1,69.148,1,11,0,1,0,1,0,0,1,0,0,0,0,1,21,8,7,0,0
130019977,1,1,51,1,11,1,104.072,1,11,0,1,0,1,0,1,1,0,0,0,9,1,51,10,7,0,0
130019977,1,2,36,2,11,1,104.072,1,11,0,2,0,1,0,1,1,0,0,0,0,1,36,10,7,0,0
130019977,2,2,13,2,13,0,104.072,2,13,0,2,0,0,0,1,0,0,0,0,0,1,13,10,7,0,0
130019980,1,1,69,2,11,1,104.072,1,11,0,2,1,1,0,1,1,0,0,0,1,1,69,10,7,0,0
130019995,1,1,28,2,11,1,76.734,1,11,0,2,0,1,0,1,1,0,0,0,0,1,28,16,7,0,0
130019995,1,2,52,2,11,1,76.734,1,11,0,2,0,1,0,1,1,0,0,0,2,1,52,16,7,0,0
130020000,1,1,29,2,11,1,76.734,1,11,0,2,0,1,0,0,1,0,0,0,2,1,29,16,7,0,0
130020000,1,2,23,1,11,2,76.734,1,11,0,1,0,2,0,1,1,98,0,0,0,1,23,16,7,0,0
130020001,1,1,30,1,11,1,76.734,1,11,0,1,0,8,0,0,8,0,0,0,1,1,30,16,7,0,0
130020001,1,2,19,1,11,1,76.734,1,11,0,1,0,8,0,1,8,0,0,0,0,1,19,16,7,0,0
130020002,1,1,25,2,11,1,76.734,1,11,0,2,1,8,0,1,8,0,0,0,0,1,25,16,7,0,0
130020002,1,2,47,2,11,1,76.734,1,11,0,2,1,1,0,9,1,0,0,0,2,1,47,16,7,0,0
130020002,2,2,45,2,13,0,76.734,2,13,0,2,1,0,0,9,0,0,0,0,2,1,45,16,7,0,0
130020002,3,2,43,2,21,0,76.734,2,21,0,2,1,0,0,9,0,0,0,0,0,1,43,16,7,0,0
130020002,4,2,45,2,23,0,76.734,2,23,0,2,1,0,0,9,0,0,0,0,0,1,45,16,7,0,0
130020002,1,3,24,1,11,1,76.734,1,11,0,1,0,1,0,1,1,0,0,0,2,1,24,16,7,0,0
130020002,2,3,23,1,23,0,76.734,2,23,0,1,0,0,0,0,0,0,0,0,0,1,23,16,7,0,0
130020187,1,1,48,1,11,1,104.072,1,11,0,1,0,1,0,1,1,0,0,0,0,1,48,10,7,0,0
130020187,1,2,29,1,11,1,104.072,1,11,0,1,0,1,0,1,1,0,0,0,2,1,29,10,7,0,0
130020282,1,1,36,2,11,1,84.57,1,11,0,2,0,1,0,1,1,0,0,0,2,1,36,3,7,0,0
130020282,1,2,42,2,11,1,84.57,1,11,0,2,0,1,0,1,1,0,0,0,2,1,42,3,7,0,0
130020294,1,1,80,1,11,1,84.57,1,11,0,1,0,1,0,1,1,0,0,0,0,1,80,3,7,0,0
130020294,1,2,43,2,11,1,84.57,1,11,0,2,0,1,0,1,1,0,0,0,9,1,43,3,7,0,0
130020294,2,2,14,2,13,0,84.57,2,13,0,2,0,0,0,1,0,0,0,0,0,1,14,3,7,0,0
130020323,1,1,21,1,11,2,9.397,1,11,0,1,1,2,0,1,8,98,0,0,0,1,21,2,7,0,0
130020323,2,1,22,1,13,0,9.397,2,13,0,1,1,0,0,0,0,0,0,0,0,1,22,2,7,0,0
130020323,1,2,53,1,11,1,9.397,1,11,0,1,0,1,0,1,1,0,0,0,0,1,53,2,7,0,0
130020328,1,1,19,1,11,2,84.57,1,11,0,1,0,2,0,1,8,98,0,0,2,1,19,2,7,0,0
130020328,2,1,19,2,13,0,84.57,2,13,0,2,0,0,0,0,0,0,0,0,2,1,19,2,7,0,0
130020368,1,1,17,1,11,1,84.57,1,11,0,1,0,1,0,1,1,0,0,0,0,1,17,2,7,0,0
130020368,2,1,16,1,13,0,84.57,2,13,0,1,0,0,0,1,0,0,0,0,0,1,16,2,7,0,0
130020368,3,1,16,1,23,0,84.57,2,23,0,1,0,0,0,1,0,0,0,0,0,1,16,2,7,0,0
130020368,1,2,46,2,11,1,84.57,1,11,0,2,0,1,0,1,1,0,0,0,9,1,46,2,7,0,0
130020381,1,1,19,1,11,1,9.397,1,11,0,1,0,1,0,1,1,0,0,0,1,1,19,2,7,0,0
130020381,1,2,31,1,11,1,9.397,1,11,0,1,0,1,0,1,1,0,0,0,0,1,31,2,7,0,0
130020390,1,1,39,1,11,1,84.57,1,11,0,1,0,1,0,1,1,0,0,0,9,1,39,2,7,0,0
130020543,1,1,41,2,11,1,121.151,1,11,0,2,9,1,0,9,1,0,0,0,9,1,41,30,7,0,0
130020543,2,1,11,2,13,0,121.151,2,13,0,2,9,0,0,9,0,0,0,0,9,1,11,30,7,0,0
130020543,1,2,48,1,11,1,121.151,1,11,0,1,9,1,0,9,1,0,0,0,9,1,48,30,7,0,0
130020543,2,2,48,2,13,0,121.151,2,13,0,2,9,0,0,9,0,0,0,0,9,1,48,30,7,0,0
130020543,3,2,22,2,23,0,121.151,2,23,0,2,9,0,0,9,0,0,0,0,0,1,22,30,7,0,0
130020543,4,2,21,2,51,0,121.151,2,51,0,2,9,0,0,9,0,0,0,0,0,1,21,30,7,0,0
130020543,5,2,21,2,51,0,121.151,2,51,0,2,9,0,0,9,0,0,0,0,0,1,999,30,7,0,0
130020544,1,1,26,1,11,2,121.151,1,11,0,1,0,2,0,9,1,98,0,0,0,1,26,30,7,0,0
130020547,1,1,31,1,11,1,121.151,1,11,0,1,0,1,0,2,1,0,0,0,2,1,31,30,7,0,0
130020547,2,1,27,2,13,0,121.151,2,13,0,2,0,0,0,2,0,0,0,0,2,1,27,30,7,0,0
130020547,3,1,10,2,23,0,121.151,2,23,0,2,0,0,0,2,0,0,0,0,0,1,10,30,7,0,0
130020547,4,1,2,1,21,0,121.151,2,21,0,1,0,0,0,2,0,0,0,0,0,1,2,30,7,0,0
130020547,1,2,21,1,11,1,121.151,1,11,0,1,0,1,0,2,1,0,0,0,2,1,21,30,7,0,0
130020552,1,1,27,2,11,1,76.734,1,11,0,2,0,1,0,1,1,0,0,0,2,1,27,16,7,0,0
130020552,2,1,6,1,21,0,76.734,2,21,0,1,0,0,0,1,0,0,0,0,0,1,6,16,7,0,0
130020552,1,2,36,2,11,1,76.734,1,11,0,2,0,1,0,1,1,0,0,0,9,1,36,16,7,0,0
130020661,1,1,17,2,11,1,77.274,1,11,0,2,1,8,0,1,8,0,0,0,2,1,17,5,7,0,0
130020661,1,2,42,1,11,1,77.274,1,11,0,1,0,8,0,1,8,0,0,0,0,1,42,5,7,0,0
130020709,1,1,16,1,11,1,9.397,1,11,0,1,1,1,0,0,1,0,0,0,0,1,16,2,7,0,0
130020709,2,1,15,1,13,0,9.397,2,13,0,1,1,0,0,0,0,0,0,0,0,1,15,2,7,0,0
130020709,3,1,15,1,21,0,9.397,2,21,0,1,1,0,0,0,0,0,0,0,0,1,15,2,7,0,0
130020709,4,1,16,1,22,0,9.397,2,22,0,1,1,0,0,2,0,0,0,0,0,1,16,2,7,0,0
